Main:
{"Level"{LEV[{"Name"{str[Route 102]}}{"MusicLoop"{str[P_R_S_E Route 101]}}{"WildPokemon"{bool[0]}}{"CurrentRegion"{str[12.Hoenn]}}]}}
{"Actions"{LEV[{"CanTeleport"{bool[1]}}{"CanDig"{bool[0]}}{"CanFly"{bool[1]}}{"RideType"{int[0]}}{"EnviromentType"{int[0]}}{"Weather"{int[0]}}{"IsDark"{bool[0]}}{"IsSafariZone"{bool[0]}}{"MapScript"{str[System\GlobalMain]}}]}}

Floor.Layer.0
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,0]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.1
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,1]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.2
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,2]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.3
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,3]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.4
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,4]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.5
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,5]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.6
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,6]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.7
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,7]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.8
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,8]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.9
{"Floor"{ENT[{"Size"{intArr[50,1]}}{"Position"{intArr[0,0,9]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.10
{"Floor"{ENT[{"Size"{intArr[23,1]}}{"Position"{intArr[0,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[23,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[48,160,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[24,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[64,160,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[26,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[80,160,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[13,1]}}{"Position"{intArr[27,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[6,1]}}{"Position"{intArr[44,0,10]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
Floor.Layer.11
{"Floor"{ENT[{"Size"{intArr[14,1]}}{"Position"{intArr[0,0,11]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[32,0,16,16]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[14,0,11]}}{"TexturePath"{str[12\Tileset0001]}}{"Texture"{rec[0,64,16,16]}}]}}
