Main:
{"Level"{LEV[{"Name"{str[Viridian City]}}{"MusicLoop"{str[P_FR_LG Viridian & Pewter City]}}{"WildPokemon"{bool[0]}}{"CurrentRegion"{str[Kanto]}}]}}
{"Actions"{LEV[{"CanTeleport"{bool[1]}}{"CanDig"{bool[0]}}{"CanFly"{bool[1]}}{"RideType"{int[0]}}{"EnviromentType"{int[0]}}{"Weather"{int[0]}}{"IsDark"{bool[0]}}{"IsSafariZone"{bool[0]}}{"MapScript"{str[System/GlobalMain]}}]}}

Floor.Layer.23
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[7,0,23]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}

Floor.Layer.24
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[7,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[15,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[320,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[16,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[352,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[18,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[384,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[20,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1472,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[21,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1504,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[22,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1536,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[7,1]}}{"Position"{intArr[23,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[30,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1472,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[31,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1504,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[32,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1536,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[6,1]}}{"Position"{intArr[33,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[39,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1472,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[40,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1504,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[41,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[1536,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[42,0,24]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.25
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[7,0,25]}}{"TexturePath"{str[8\Floor]}}{"Texture"{rec[896,32,32,32]}}]}}
