Main:
{"Level"{LEV[{"Name"{str[Pallet Town]}}{"MusicLoop"{str[P_FR_LG Pallet Town Theme]}}{"WildPokemon"{bool[0]}}{"CurrentRegion"{str[Kanto]}}]}}
{"Actions"{LEV[{"CanTeleport"{bool[1]}}{"CanDig"{bool[0]}}{"CanFly"{bool[1]}}{"RideType"{int[0]}}{"EnviromentType"{int[0]}}{"Weather"{int[0]}}{"IsDark"{bool[0]}}{"IsSafariZone"{bool[0]}}{"MapScript"{str[System/GlobalMain]}}]}}

Floor.Layer.-1
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[18,0,-1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[0,0,32,32]}}]}}
Floor.Layer.0
{"Floor"{ENT[{"Size"{intArr[18,1]}}{"Position"{intArr[0,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[18,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[96,32,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[128,32,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[20,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.1
{"Floor"{ENT[{"Size"{intArr[18,1]}}{"Position"{intArr[0,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[18,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[96,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[128,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[20,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.2
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[0,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
