Main:
{"Level"{LEV[{"Name"{str[Route 1]}}{"MusicLoop"{str[P_FR_LG Route 1 & 2]}}{"WildPokemon"{bool[0]}}{"CurrentRegion"{str[Kanto]}}]}}
{"Actions"{LEV[{"CanTeleport"{bool[1]}}{"CanDig"{bool[0]}}{"CanFly"{bool[1]}}{"RideType"{int[0]}}{"EnviromentType"{int[0]}}{"Weather"{int[0]}}{"IsDark"{bool[0]}}{"IsSafariZone"{bool[0]}}{"MapScript"{str[Main/Main]}}]}}

Floor.Layer.-1
{"Floor"{ENT[{"Size"{intArr[4,1]}}{"Position"{intArr[16,0,-1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[0,0,32,32]}}]}}
Floor.Layer.0
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[0,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[16,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[17,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[960,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[20,0,0]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.1
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[0,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[16,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[17,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[960,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[20,0,1]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.2
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[0,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[16,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[17,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[960,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[20,0,2]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.3
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[0,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[16,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[17,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[19,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[992,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[7,1]}}{"Position"{intArr[20,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,32,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[27,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[960,32,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[28,0,3]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.4
{"Floor"{ENT[{"Size"{intArr[16,1]}}{"Position"{intArr[0,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[16,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[7,1]}}{"Position"{intArr[17,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[24,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[1056,32,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[25,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[27,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[960,64,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[8,1]}}{"Position"{intArr[28,0,4]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
Floor.Layer.5
{"Floor"{ENT[{"Size"{intArr[24,1]}}{"Position"{intArr[0,0,5]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[64,0,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[1,1]}}{"Position"{intArr[24,0,5]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[896,96,32,32]}}]}}
{"Floor"{ENT[{"Size"{intArr[2,1]}}{"Position"{intArr[25,0,5]}}{"TexturePath"{str[Floor]}}{"Texture"{rec[928,96,32,32]}}]}}
