version=2
:if:<Register.value(13\BarkTown\PlayerRoom.1\009000001)>=1
	@Register.change(13\BarkTown\PlayerRoom.1\009000001,2)
	@NPC.turn(0,3)
	@NPC.move(0,1)
	@NPC.turn(0,0)
	@NPC.move(0,1)
	@Text.show(Oh, <Player.name>...! Our~neighbor, PROF.)
	@Sound.play(Select)
	@Text.show(ELM, was looking~for you.)
	@Sound.play(Select)
	@Text.show(He said he wanted~you to do something)
	@Sound.play(Select)
	@Text.show(for him.)
	@Sound.play(Select)
	@Text.show(Oh! I almost forgot!~Your POKéMON GEAR)
	@Sound.play(Select)
	@Text.show(is back from the~repair shop.)
	@Sound.play(Select)
	@Text.show(Here you go!)
	@Sound.play(Select)
	@Sound.play(item_found)
	@Player.receivepokegear
	@Text.show(POKéMON GEAR, or just~POKéGEAR.)
	@Sound.play(Select)
	@Text.show(It's essential if you~want to be a good trainer.)
	@Sound.play(Select)
	@Text.show(By the way, do you~know how to use)
	@Sound.play(Select)
	@Text.show(the PHONE?)
	@Options.show(Yes,No)
	:when:Yes
		@Sound.play(Select)
		@Text.show(I'm sure you know~that you can open it)
		@Sound.play(Select)
		@Text.show(by pressing Q.)
		@Sound.play(Select)
		@Text.show(Phone numbers are~stored in memory.)
		@Sound.play(Select)
		@Text.show(Just choose a name~you want to call.)
		@Sound.play(Select)
		@Text.show(Gee, isn't that~convenient?)
	:when:No
		@Sound.play(Select)
		@Text.show(Don't you just~turn the POKéGEAR)
		@Sound.play(Select)
		@Text.show(on by pressing Q~and switch over to PHONE?)
		@Sound.play(Select)
		@Text.show(Phone numbers are~stored in memory.)
		@Sound.play(Select)
		@Text.show(Just choose a name~you want to call.)
		@Sound.play(Select)
		@Text.show(Gee, isn't that~convenient?)
	:endwhen
	@Sound.play(Select)
	@Text.show(Also, here is my number!)
	@Register.register(phone_contact_000)
	@Sound.play(Select)
	@Text.show(<player.name>~received MOM's number.)
	@Register.register(13\BarkTown\PlayerRoom.1\007000003,2)
	@NPC.turn(0,2)
	@NPC.move(0,1)
	@NPC.turn(0,1)
	@NPC.move(0,1)
	@Script.start(System\GlobalMain)
	:end
:endif
@Player.save
@Register.change(System.ErrorLog.ErrorID0,2)
@Register.change(System.ActionScript,13\BarkTown\PlayerRoom.1\009000001.dat)
@Script.start(System\GlobalErrorLog)
@Player.warp(System\GlobalValidation.dat,0,0,0,0)
:end
